Filter, ID, Time_ms, Average_time, Memory_used_MiB, Memory_free_MiB
0, 23, 891, 0, 2, 25531
0, 24, 888, 0, 2, 25531
0, 25, 892, 0, 2, 25531
0, 26, 892, 0, 2, 25531
0, 27, 889, 0, 2, 25531
0, 28, 898, 0, 2, 25531
0, 29, 889, 0, 2, 25531
0, 30, 898, 0, 2, 25531
0, 0, 0, 894
16, 1, 923, 0, 2, 25531
0, 2, 908, 0, 2, 25531
0, 3, 900, 0, 2, 25531
0, 4, 910, 0, 2, 25531
0, 5, 894, 0, 2, 25531
0, 6, 903, 0, 2, 25531
0, 7, 892, 0, 2, 25531
0, 8, 900, 0, 2, 25531
0, 9, 888, 0, 2, 25531
0, 10, 900, 0, 2, 25531
0, 11, 885, 0, 2, 25531
0, 12, 906, 0, 2, 25531
0, 13, 893, 0, 2, 25531
0, 14, 898, 0, 2, 25531
0, 15, 903, 0, 2, 25531
0, 16, 899, 0, 2, 25531
0, 17, 894, 0, 2, 25531
0, 18, 902, 0, 2, 25531
0, 19, 883, 0, 2, 25531
0, 20, 901, 0, 2, 25531
0, 21, 883, 0, 2, 25531
0, 22, 899, 0, 2, 25531
0, 23, 893, 0, 2, 25531
0, 24, 898, 0, 2, 25531
0, 25, 891, 0, 2, 25531
0, 26, 893, 0, 2, 25531
0, 27, 889, 0, 2, 25531
0, 28, 902, 0, 2, 25531
0, 29, 889, 0, 2, 25531
0, 30, 896, 0, 2, 25531
0, 0, 0, 897
17, 1, 931, 0, 2, 25531
0, 2, 913, 0, 2, 25531
0, 3, 902, 0, 2, 25531
0, 4, 908, 0, 2, 25531
0, 5, 902, 0, 2, 25531
0, 6, 921, 0, 2, 25531
0, 7, 907, 0, 2, 25531
0, 8, 902, 0, 2, 25531
0, 9, 898, 0, 2, 25531
0, 10, 904, 0, 2, 25531
0, 11, 897, 0, 2, 25531
0, 12, 904, 0, 2, 25531
0, 13, 899, 0, 2, 25531
0, 14, 916, 0, 2, 25531
0, 15, 914, 0, 2, 25531
0, 16, 913, 0, 2, 25531
0, 17, 909, 0, 2, 25531
0, 18, 917, 0, 2, 25531
0, 19, 988, 0, 2, 25531
0, 20, 911, 0, 2, 25531
0, 21, 911, 0, 2, 25531
0, 22, 917, 0, 2, 25531
0, 23, 903, 0, 2, 25531
0, 24, 908, 0, 2, 25531
0, 25, 899, 0, 2, 25531
0, 26, 907, 0, 2, 25531
0, 27, 889, 0, 2, 25531
0, 28, 897, 0, 2, 25531
0, 29, 895, 0, 2, 25531
0, 30, 903, 0, 2, 25531
0, 0, 0, 910
18, 1, 936, 0, 2, 25531
0, 2, 913, 0, 2, 25531
0, 3, 901, 0, 2, 25531
0, 4, 908, 0, 2, 25531
0, 5, 895, 0, 2, 25531
0, 6, 909, 0, 2, 25531
0, 7, 892, 0, 2, 25531
0, 8, 907, 0, 2, 25531
0, 9, 895, 0, 2, 25531
0, 10, 903, 0, 2, 25531
0, 11, 895, 0, 2, 25531
0, 12, 901, 0, 2, 25531
0, 13, 899, 0, 2, 25531
0, 14, 895, 0, 2, 25531
0, 15, 890, 0, 2, 25531
0, 16, 903, 0, 2, 25531
