Filter, ID, Time_us, Average_time, Memory_used_MiB, Memory_free_MiB
0, 35, 3010, 0, 14, 39896
0, 36, 3001, 0, 14, 39896
0, 37, 3002, 0, 14, 39896
0, 38, 3001, 0, 14, 39896
0, 39, 2996, 0, 14, 39896
0, 40, 3003, 0, 14, 39896
0, 41, 2998, 0, 14, 39896
0, 42, 2995, 0, 14, 39896
0, 43, 2997, 0, 14, 39896
0, 44, 3001, 0, 14, 39896
0, 45, 3000, 0, 14, 39896
0, 46, 2997, 0, 14, 39896
0, 47, 2999, 0, 14, 39896
0, 48, 3002, 0, 14, 39896
0, 49, 3128, 0, 14, 39896
0, 50, 3105, 0, 14, 39896
0, 51, 3016, 0, 14, 39896
0, 52, 3007, 0, 14, 39896
0, 53, 3008, 0, 14, 39896
0, 54, 3010, 0, 14, 39896
0, 55, 3021, 0, 14, 39896
0, 56, 3006, 0, 14, 39896
0, 57, 3009, 0, 14, 39896
0, 58, 3006, 0, 14, 39896
0, 59, 3001, 0, 14, 39896
0, 60, 3007, 0, 14, 39896
0, 0, 0, 3007
9, 1, 3022, 0, 14, 39896
0, 2, 2994, 0, 14, 39896
0, 3, 2993, 0, 14, 39896
0, 4, 2992, 0, 14, 39896
0, 5, 2994, 0, 14, 39896
0, 6, 2989, 0, 14, 39896
0, 7, 2987, 0, 14, 39896
0, 8, 2992, 0, 14, 39896
0, 9, 2993, 0, 14, 39896
0, 10, 3004, 0, 14, 39896
0, 11, 3002, 0, 14, 39896
0, 12, 2992, 0, 14, 39896
0, 13, 2995, 0, 14, 39896
0, 14, 2996, 0, 14, 39896
0, 15, 2994, 0, 14, 39896
0, 16, 2992, 0, 14, 39896
0, 17, 2998, 0, 14, 39896
0, 18, 2984, 0, 14, 39896
0, 19, 2997, 0, 14, 39896
0, 20, 3007, 0, 14, 39896
0, 21, 2994, 0, 14, 39896
0, 22, 2992, 0, 14, 39896
0, 23, 2993, 0, 14, 39896
0, 24, 2989, 0, 14, 39896
0, 25, 2989, 0, 14, 39896
0, 26, 2994, 0, 14, 39896
0, 27, 2996, 0, 14, 39896
0, 28, 2990, 0, 14, 39896
0, 29, 2992, 0, 14, 39896
0, 30, 2997, 0, 14, 39896
0, 31, 2997, 0, 14, 39896
0, 32, 3001, 0, 14, 39896
0, 33, 2993, 0, 14, 39896
0, 34, 2994, 0, 14, 39896
0, 35, 2996, 0, 14, 39896
0, 36, 2997, 0, 14, 39896
0, 37, 3000, 0, 14, 39896
0, 38, 2992, 0, 14, 39896
0, 39, 2999, 0, 14, 39896
0, 40, 2993, 0, 14, 39896
0, 41, 3000, 0, 14, 39896
0, 42, 2999, 0, 14, 39896
0, 43, 3023, 0, 14, 39896
0, 44, 3007, 0, 14, 39896
0, 45, 2996, 0, 14, 39896
0, 46, 2998, 0, 14, 39896
0, 47, 2990, 0, 14, 39896
0, 48, 2989, 0, 14, 39896
0, 49, 2989, 0, 14, 39896
0, 50, 2987, 0, 14, 39896
0, 51, 2989, 0, 14, 39896
0, 52, 2996, 0, 14, 39896
0, 53, 2991, 0, 14, 39896
0, 54, 2997, 0, 14, 39896
0, 55, 2998, 0, 14, 39896
0, 56, 2992, 0, 14, 39896
0, 57, 2995, 0, 14, 39896
0, 58, 3002, 0, 14, 39896
0, 59, 3000, 0, 14, 39896
0, 60, 2995, 0, 14, 39896
0, 0, 0, 2996
10, 1, 3027, 0, 14, 39896
0, 2, 2999, 0, 14, 39896
0, 3, 2998, 0, 14, 39896
0, 4, 3007, 0, 14, 39896
0, 5, 3003, 0, 14, 39896
0, 6, 2998, 0, 14, 39896
0, 7, 2999, 0, 14, 39896
0, 8, 3001, 0, 14, 39896
0, 9, 3000, 0, 14, 39896
0, 10, 3001, 0, 14, 39896
0, 11, 3001, 0, 14, 39896
0, 12, 2993, 0, 14, 39896
0, 13, 3003, 0, 14, 39896
0, 14, 3064, 0, 14, 39896
0, 15, 3002, 0, 14, 39896
0, 16, 3002, 0, 14, 39896
0, 17, 2995, 0, 14, 39896
0, 18, 3035, 0, 14, 39896
0, 19, 3178, 0, 14, 39896
0, 20, 2999, 0, 14, 39896
0, 21, 2997, 0, 14, 39896
0, 22, 2996, 0, 14, 39896
0, 23, 3003, 0, 14, 39896
0, 24, 3031, 0, 14, 39896
0, 25, 3004, 0, 14, 39896
0, 26, 3003, 0, 14, 39896
0, 27, 2999, 0, 14, 39896
0, 28, 2997, 0, 14, 39896
0, 29, 2997, 0, 14, 39896
0, 30, 2995, 0, 14, 39896
0, 31, 3002, 0, 14, 39896
0, 32, 3003, 0, 14, 39896
0, 33, 3000, 0, 14, 39896
0, 34, 2999, 0, 14, 39896
0, 35, 3001, 0, 14, 39896
0, 36, 2992, 0, 14, 39896
0, 37, 2997, 0, 14, 39896
0, 38, 2996, 0, 14, 39896
0, 39, 3002, 0, 14, 39896
0, 40, 3116, 0, 14, 39896
0, 41, 3007, 0, 14, 39896
0, 42, 3002, 0, 14, 39896
0, 43, 3006, 0, 14, 39896
0, 44, 3003, 0, 14, 39896
0, 45, 3001, 0, 14, 39896
0, 46, 2998, 0, 14, 39896
0, 47, 3008, 0, 14, 39896
0, 48, 3004, 0, 14, 39896
0, 49, 3002, 0, 14, 39896
0, 50, 3004, 0, 14, 39896
0, 51, 3003, 0, 14, 39896
0, 52, 3008, 0, 14, 39896
0, 53, 3006, 0, 14, 39896
0, 54, 3136, 0, 14, 39896
0, 55, 3109, 0, 14, 39896
0, 56, 2994, 0, 14, 39896
0, 57, 2988, 0, 14, 39896
0, 58, 2987, 0, 14, 39896
0, 59, 3005, 0, 14, 39896
0, 60, 2994, 0, 14, 39896
0, 0, 0, 3012
11, 1, 3024, 0, 14, 39896
0, 2, 2995, 0, 14, 39896
0, 3, 2995, 0, 14, 39896
0, 4, 2994, 0, 14, 39896
0, 5, 3013, 0, 14, 39896
0, 6, 2996, 0, 14, 39896
0, 7, 10132, 0, 14, 39896
0, 8, 3011, 0, 14, 39896
0, 9, 3039, 0, 14, 39896
0, 10, 3010, 0, 14, 39896
0, 11, 3003, 0, 14, 39896
0, 12, 3006, 0, 14, 39896
0, 13, 2998, 0, 14, 39896
