Filter, ID, Time_ms, Average_time, Memory_used_MiB, Memory_free_MiB
0, 26, 3457, 0, 2, 26971
0, 27, 3670, 0, 2, 26971
0, 28, 3737, 0, 2, 26971
0, 29, 3736, 0, 2, 26971
0, 30, 3753, 0, 2, 26971
0, 0, 0, 3694
11, 1, 3432, 0, 2, 26971
0, 2, 3728, 0, 2, 26971
0, 3, 3726, 0, 2, 26971
0, 4, 3727, 0, 2, 26971
0, 5, 4083, 0, 2, 26971
0, 6, 3617, 0, 2, 26971
0, 7, 3346, 0, 2, 26971
0, 8, 3713, 0, 2, 26971
0, 9, 3729, 0, 2, 26971
0, 10, 3752, 0, 2, 26971
0, 11, 3722, 0, 2, 26971
0, 12, 3748, 0, 2, 26971
0, 13, 3742, 0, 2, 26971
0, 14, 3416, 0, 2, 26971
0, 15, 3639, 0, 2, 26971
0, 16, 3725, 0, 2, 26971
0, 17, 3715, 0, 2, 26971
0, 18, 3730, 0, 2, 26971
0, 19, 3633, 0, 2, 26971
0, 20, 3466, 0, 2, 26971
0, 21, 3628, 0, 2, 26971
0, 22, 3707, 0, 2, 26971
0, 23, 3836, 0, 2, 26971
0, 24, 3758, 0, 2, 26971
0, 25, 3844, 0, 2, 26971
0, 26, 3788, 0, 2, 26971
0, 27, 3755, 0, 2, 26971
0, 28, 3743, 0, 2, 26971
0, 29, 3756, 0, 2, 26971
0, 30, 3735, 0, 2, 26971
0, 0, 0, 3698
12, 1, 3747, 0, 2, 26971
0, 2, 3750, 0, 2, 26971
0, 3, 3742, 0, 2, 26971
0, 4, 3751, 0, 2, 26971
0, 5, 3773, 0, 2, 26971
0, 6, 3764, 0, 2, 26971
0, 7, 3760, 0, 2, 26971
0, 8, 3766, 0, 2, 26971
0, 9, 3535, 0, 2, 26971
0, 10, 3455, 0, 2, 26971
0, 11, 3709, 0, 2, 26971
0, 12, 3759, 0, 2, 26971
0, 13, 3769, 0, 2, 26971
0, 14, 3748, 0, 2, 26971
0, 15, 3774, 0, 2, 26971
0, 16, 3748, 0, 2, 26971
0, 17, 3747, 0, 2, 26971
0, 18, 4043, 0, 2, 26971
0, 19, 3772, 0, 2, 26971
0, 20, 3748, 0, 2, 26971
0, 21, 3775, 0, 2, 26971
0, 22, 3751, 0, 2, 26971
0, 23, 3764, 0, 2, 26971
0, 24, 3752, 0, 2, 26971
0, 25, 3473, 0, 2, 26971
0, 26, 3601, 0, 2, 26971
0, 27, 3774, 0, 2, 26971
0, 28, 3800, 0, 2, 26971
0, 29, 3741, 0, 2, 26971
0, 30, 3772, 0, 2, 26971
0, 0, 0, 3735
13, 1, 3449, 0, 2, 26971
0, 2, 3761, 0, 2, 26971
0, 3, 3751, 0, 2, 26971
0, 4, 4145, 0, 2, 26971
0, 5, 3717, 0, 2, 26971
0, 6, 3748, 0, 2, 26971
0, 7, 3768, 0, 2, 26971
0, 8, 3766, 0, 2, 26971
0, 9, 3753, 0, 2, 26971
0, 10, 3754, 0, 2, 26971
0, 11, 3561, 0, 2, 26971
0, 12, 3868, 0, 2, 26971
0, 13, 3618, 0, 2, 26971
0, 14, 3729, 0, 2, 26971
0, 15, 3775, 0, 2, 26971
0, 16, 3746, 0, 2, 26971
0, 17, 5567, 0, 2, 26971
0, 18, 3635, 0, 2, 26971
0, 19, 3475, 0, 2, 26971
0, 20, 3643, 0, 2, 26971
0, 21, 3429, 0, 2, 26971
0, 22, 3632, 0, 2, 26971
0, 23, 3691, 0, 2, 26971
0, 24, 3734, 0, 2, 26971
0, 25, 3764, 0, 2, 26971
0, 26, 3754, 0, 2, 26971
0, 27, 3740, 0, 2, 26971
0, 28, 3758, 0, 2, 26971
0, 29, 4187, 0, 2, 26971
0, 30, 3775, 0, 2, 26971
0, 0, 0, 3790
14, 1, 3545, 0, 2, 26971
0, 2, 3700, 0, 2, 26971
0, 3, 3749, 0, 2, 26971
0, 4, 3735, 0, 2, 26971
0, 5, 3784, 0, 2, 26971
0, 6, 3781, 0, 2, 26971
0, 7, 3759, 0, 2, 26971
0, 8, 3939, 0, 2, 26971
0, 9, 3750, 0, 2, 26971
0, 10, 3761, 0, 2, 26971
0, 11, 3752, 0, 2, 26971
0, 12, 3743, 0, 2, 26971
0, 13, 3478, 0, 2, 26971
0, 14, 3481, 0, 2, 26971
0, 15, 3695, 0, 2, 26971
0, 16, 3699, 0, 2, 26971
0, 17, 3346, 0, 2, 26971
0, 18, 3617, 0, 2, 26971
0, 19, 3734, 0, 2, 26971
0, 20, 3782, 0, 2, 26971
0, 21, 3728, 0, 2, 26971
0, 22, 3762, 0, 2, 26971
0, 23, 3779, 0, 2, 26971
0, 24, 3782, 0, 2, 26971
0, 25, 3940, 0, 2, 26971
0, 26, 4756, 0, 2, 26971
0, 27, 3779, 0, 2, 26971
0, 28, 3760, 0, 2, 26971
0, 29, 3768, 0, 2, 26971
0, 30, 3789, 0, 2, 26971
0, 0, 0, 3756
15, 1, 3761, 0, 2, 26971
0, 2, 3605, 0, 2, 26971
0, 3, 3683, 0, 2, 26971
0, 4, 3744, 0, 2, 26971
0, 5, 3751, 0, 2, 26971
0, 6, 3778, 0, 2, 26971
0, 7, 3750, 0, 2, 26971
0, 8, 3758, 0, 2, 26971
0, 9, 3772, 0, 2, 26971
0, 10, 3754, 0, 2, 26971
0, 11, 3447, 0, 2, 26971
0, 12, 3648, 0, 2, 26971
0, 13, 3738, 0, 2, 26971
0, 14, 3736, 0, 2, 26971
0, 15, 3745, 0, 2, 26971
0, 16, 3790, 0, 2, 26971
0, 17, 3765, 0, 2, 26971
0, 18, 3768, 0, 2, 26971
0, 19, 4149, 0, 2, 26971
0, 20, 3671, 0, 2, 26971
0, 21, 3734, 0, 2, 26971
0, 22, 3748, 0, 2, 26971
0, 23, 3753, 0, 2, 26971
0, 24, 3744, 0, 2, 26971
0, 25, 3745, 0, 2, 26971
0, 26, 3768, 0, 2, 26971
0, 27, 3767, 0, 2, 26971
0, 28, 3863, 0, 2, 26971
0, 29, 3484, 0, 2, 26971
0, 30, 3487, 0, 2, 26971
0, 0, 0, 3730
16, 1, 3790, 0, 2, 26971
0, 2, 3775, 0, 2, 26971
0, 3, 3870, 0, 2, 26971
0, 4, 3827, 0, 2, 26971
0, 5, 3786, 0, 2, 26971
0, 6, 3462, 0, 2, 26971
0, 7, 3631, 0, 2, 26971
0, 8, 3727, 0, 2, 26971
0, 9, 3736, 0, 2, 26971
0, 10, 3747, 0, 2, 26971
0, 11, 3790, 0, 2, 26971
0, 12, 3778, 0, 2, 26971
0, 13, 3779, 0, 2, 26971
0, 14, 4166, 0, 2, 26971
0, 15, 3662, 0, 2, 26971
0, 16, 3759, 0, 2, 26971
0, 17, 3753, 0, 2, 26971
0, 18, 3783, 0, 2, 26971
0, 19, 3771, 0, 2, 26971
0, 20, 3759, 0, 2, 26971
0, 21, 3782, 0, 2, 26971
0, 22, 3773, 0, 2, 26971
0, 23, 3888, 0, 2, 26971
0, 24, 3757, 0, 2, 26971
0, 25, 3770, 0, 2, 26971
0, 26, 3770, 0, 2, 26971
0, 27, 3757, 0, 2, 26971
0, 28, 3780, 0, 2, 26971
0, 29, 3769, 0, 2, 26971
0, 30, 3768, 0, 2, 26971
0, 0, 0, 3772
17, 1, 3792, 0, 2, 26971
0, 2, 3654, 0, 2, 26971
0, 3, 3730, 0, 2, 26971
0, 4, 3784, 0, 2, 26971
0, 5, 3821, 0, 2, 26971
0, 6, 3767, 0, 2, 26971
0, 7, 3734, 0, 2, 26971
0, 8, 3756, 0, 2, 26971
0, 9, 3700, 0, 2, 26971
0, 10, 3772, 0, 2, 26971
0, 11, 3782, 0, 2, 26971
0, 12, 3487, 0, 2, 26971
0, 13, 3476, 0, 2, 26971
0, 14, 3705, 0, 2, 26971
0, 15, 3739, 0, 2, 26971
0, 16, 3769, 0, 2, 26971
0, 17, 3823, 0, 2, 26971
0, 18, 3847, 0, 2, 26971
0, 19, 3786, 0, 2, 26971
0, 20, 3781, 0, 2, 26971
0, 21, 3758, 0, 2, 26971
0, 22, 3752, 0, 2, 26971
0, 23, 3784, 0, 2, 26971
0, 24, 3757, 0, 2, 26971
0, 25, 3762, 0, 2, 26971
0, 26, 3505, 0, 2, 26971
0, 27, 3741, 0, 2, 26971
0, 28, 3627, 0, 2, 26971
0, 29, 3761, 0, 2, 26971
0, 30, 3732, 0, 2, 26971
0, 0, 0, 3729
18, 1, 3804, 0, 2, 26971
0, 2, 3491, 0, 2, 26971
0, 3, 3441, 0, 2, 26971
0, 4, 4072, 0, 2, 26971
0, 5, 3664, 0, 2, 26971
0, 6, 3761, 0, 2, 26971
0, 7, 3777, 0, 2, 26971
0, 8, 3743, 0, 2, 26971
0, 9, 3743, 0, 2, 26971
0, 10, 3765, 0, 2, 26971
0, 11, 3776, 0, 2, 26971
0, 12, 3762, 0, 2, 26971
0, 13, 3811, 0, 2, 26971
0, 14, 3765, 0, 2, 26971
0, 15, 3786, 0, 2, 26971
0, 16, 3775, 0, 2, 26971
0, 17, 3773, 0, 2, 26971
0, 18, 3771, 0, 2, 26971
0, 19, 3774, 0, 2, 26971
0, 20, 3755, 0, 2, 26971
0, 21, 3465, 0, 2, 26971
0, 22, 3630, 0, 2, 26971
0, 23, 3724, 0, 2, 26971
0, 24, 3777, 0, 2, 26971
0, 25, 3725, 0, 2, 26971
0, 26, 3736, 0, 2, 26971
0, 27, 3775, 0, 2, 26971
0, 28, 3762, 0, 2, 26971
0, 29, 4156, 0, 2, 26971
0, 30, 3647, 0, 2, 26971
0, 0, 0, 3747
19, 1, 3562, 0, 2, 26971
0, 2, 3458, 0, 2, 26971
0, 3, 3679, 0, 2, 26971
0, 4, 3743, 0, 2, 26971
0, 5, 3765, 0, 2, 26971
0, 6, 3736, 0, 2, 26971
0, 7, 3746, 0, 2, 26971
0, 8, 3823, 0, 2, 26971
0, 9, 3839, 0, 2, 26971
0, 10, 3807, 0, 2, 26971
0, 11, 3758, 0, 2, 26971
0, 12, 3737, 0, 2, 26971
0, 13, 3740, 0, 2, 26971
0, 14, 3762, 0, 2, 26971
0, 15, 3757, 0, 2, 26971
0, 16, 3877, 0, 2, 26971
0, 17, 3737, 0, 2, 26971
0, 18, 3768, 0, 2, 26971
0, 19, 3753, 0, 2, 26971
0, 20, 3757, 0, 2, 26971
0, 21, 3760, 0, 2, 26971
0, 22, 3773, 0, 2, 26971
0, 23, 3767, 0, 2, 26971
0, 24, 3568, 0, 2, 26971
0, 25, 3435, 0, 2, 26971
0, 26, 3629, 0, 2, 26971
0, 27, 3696, 0, 2, 26971
0, 28, 3748, 0, 2, 26971
0, 29, 3740, 0, 2, 26971
0, 30, 3742, 0, 2, 26971
0, 0, 0, 3722
20, 1, 2916, 0, 2, 26971
0, 2, 2905, 0, 2, 26971
0, 3, 2957, 0, 2, 26971
0, 4, 2918, 0, 2, 26971
0, 5, 2875, 0, 2, 26971
0, 6, 2906, 0, 2, 26971
0, 7, 2844, 0, 2, 26971
0, 8, 2977, 0, 2, 26971
0, 9, 2924, 0, 2, 26971
0, 10, 2953, 0, 2, 26971
0, 11, 2895, 0, 2, 26971
0, 12, 2904, 0, 2, 26971
0, 13, 2947, 0, 2, 26971
0, 14, 2950, 0, 2, 26971
0, 15, 2918, 0, 2, 26971
0, 16, 2847, 0, 2, 26971
0, 17, 2858, 0, 2, 26971
0, 18, 2951, 0, 2, 26971
0, 19, 2808, 0, 2, 26971
0, 20, 2929, 0, 2, 26971
0, 21, 2967, 0, 2, 26971
0, 22, 2842, 0, 2, 26971
0, 23, 2897, 0, 2, 26971
0, 24, 3156, 0, 2, 26971
0, 25, 2868, 0, 2, 26971
0, 26, 2875, 0, 2, 26971
0, 27, 2854, 0, 2, 26971
0, 28, 2958, 0, 2, 26971
0, 29, 2829, 0, 2, 26971
0, 30, 2932, 0, 2, 26971
0, 0, 0, 2912
21, 1, 2984, 0, 2, 26971
0, 2, 2903, 0, 2, 26971
0, 3, 2958, 0, 2, 26971
0, 4, 2919, 0, 2, 26971
0, 5, 2857, 0, 2, 26971
0, 6, 2931, 0, 2, 26971
0, 7, 2938, 0, 2, 26971
0, 8, 2895, 0, 2, 26971
0, 9, 2880, 0, 2, 26971
0, 10, 2850, 0, 2, 26971
0, 11, 2953, 0, 2, 26971
0, 12, 3024, 0, 2, 26971
0, 13, 3314, 0, 2, 26971
0, 14, 2846, 0, 2, 26971
0, 15, 3023, 0, 2, 26971
0, 16, 2866, 0, 2, 26971
0, 17, 2940, 0, 2, 26971
0, 18, 2966, 0, 2, 26971
